id_transacao,id_cliente,data_transacao,valor_transacao,categoria_transacao,metodo_pagamento,valor_com_taxa,transacao_valida
322,609,2023-01-14 09:00:00,316.57,Alimentação,Dinheiro,332.3985,True
323,201,2023-01-14 10:00:00,938.45,Alimentação,Dinheiro,985.3725000000001,True
324,124,2023-01-14 11:00:00,680.37,Saúde,Dinheiro,714.3885,True
325,187,2023-01-14 12:00:00,127.83,Saúde,Transferência Bancária,134.2215,True
326,326,2023-01-14 13:00:00,78.24,Alimentação,Cartão de Débito,82.152,True
327,464,2023-01-14 14:00:00,488.71,Saúde,Cartão de Crédito,513.1455,True
328,349,2023-01-14 15:00:00,227.89,Transporte,Transferência Bancária,239.2845,True
329,771,2023-01-14 16:00:00,261.44,Educação,Cartão de Crédito,274.512,True
330,660,2023-01-14 17:00:00,878.92,Transporte,Dinheiro,922.866,True
331,764,2023-01-14 18:00:00,98.67,Transporte,Cartão de Débito,103.60350000000001,True
332,955,2023-01-14 19:00:00,718.21,Alimentação,Dinheiro,754.1205000000001,True
333,932,2023-01-14 20:00:00,278.43,Alimentação,Transferência Bancária,292.35150000000004,True
334,403,2023-01-14 21:00:00,762.72,Transporte,Cartão de Crédito,800.8560000000001,True
335,346,2023-01-14 22:00:00,725.19,Transporte,Cartão de Débito,761.4495000000001,True
336,963,2023-01-14 23:00:00,17.32,Entretenimento,Transferência Bancária,18.186,False
337,511,2023-01-15 00:00:00,514.04,Entretenimento,Transferência Bancária,539.742,True
338,147,2023-01-15 01:00:00,147.93,Educação,Cartão de Débito,155.3265,True
339,148,2023-01-15 02:00:00,867.56,Transporte,Cartão de Débito,910.938,True
340,864,2023-01-15 03:00:00,872.87,Saúde,Transferência Bancária,916.5135,True
341,711,2023-01-15 04:00:00,424.16,Entretenimento,Cartão de Crédito,445.36800000000005,True
342,820,2023-01-15 05:00:00,449.95,Alimentação,Cartão de Crédito,472.4475,True
343,489,2023-01-15 06:00:00,310.25,Transporte,Transferência Bancária,325.7625,True
344,929,2023-01-15 07:00:00,719.44,Saúde,Transferência Bancária,755.412,True
345,936,2023-01-15 08:00:00,365.07,Saúde,Dinheiro,383.3235,True
346,640,2023-01-15 09:00:00,275.11,Saúde,Dinheiro,288.86550000000005,True
347,551,2023-01-15 10:00:00,437.91,Alimentação,Cartão de Crédito,459.80550000000005,True
348,338,2023-01-15 11:00:00,100.57,Entretenimento,Dinheiro,105.5985,True
349,872,2023-01-15 12:00:00,749.14,Saúde,Cartão de Crédito,786.597,True
350,641,2023-01-15 13:00:00,22.47,Entretenimento,Cartão de Débito,23.5935,False
351,779,2023-01-15 14:00:00,648.04,Educação,Dinheiro,680.442,True
352,988,2023-01-15 15:00:00,191.04,Alimentação,Cartão de Crédito,200.592,True
353,953,2023-01-15 16:00:00,240.08,Entretenimento,Cartão de Crédito,252.08400000000003,True
354,473,2023-01-15 17:00:00,639.28,Entretenimento,Transferência Bancária,671.244,True
355,946,2023-01-15 18:00:00,993.01,Saúde,Cartão de Crédito,1042.6605,True
356,151,2023-01-15 19:00:00,779.94,Saúde,Dinheiro,818.9370000000001,True
357,415,2023-01-15 20:00:00,233.58,Alimentação,Transferência Bancária,245.25900000000001,True
358,990,2023-01-15 21:00:00,184.26,Entretenimento,Transferência Bancária,193.47299999999998,True
359,298,2023-01-15 22:00:00,867.57,Transporte,Dinheiro,910.9485000000001,True
360,611,2023-01-15 23:00:00,449.74,Saúde,Cartão de Débito,472.22700000000003,True
361,263,2023-01-16 00:00:00,145.68,Saúde,Dinheiro,152.96400000000003,True
362,764,2023-01-16 01:00:00,863.59,Educação,Dinheiro,906.7695000000001,True
363,144,2023-01-16 02:00:00,817.93,Alimentação,Transferência Bancária,858.8265,True
364,346,2023-01-16 03:00:00,984.07,Entretenimento,Dinheiro,1033.2735,True
365,624,2023-01-16 04:00:00,910.65,Entretenimento,Cartão de Débito,956.1825,True
366,572,2023-01-16 05:00:00,853.27,Entretenimento,Cartão de Débito,895.9335,True
367,881,2023-01-16 06:00:00,62.05,Saúde,Cartão de Débito,65.1525,True
368,2,2023-01-16 07:00:00,113.37,Alimentação,Transferência Bancária,119.03850000000001,True
369,897,2023-01-16 08:00:00,573.29,Entretenimento,Dinheiro,601.9544999999999,True
370,304,2023-01-16 09:00:00,536.16,Transporte,Cartão de Crédito,562.968,True
371,254,2023-01-16 10:00:00,463.38,Educação,Dinheiro,486.54900000000004,True
372,652,2023-01-16 11:00:00,402.82,Educação,Cartão de Débito,422.961,True
373,453,2023-01-16 12:00:00,436.9,Entretenimento,Dinheiro,458.745,True
374,37,2023-01-16 13:00:00,573.6,Saúde,Transferência Bancária,602.2800000000001,True
375,160,2023-01-16 14:00:00,12.06,Educação,Dinheiro,12.663,False
376,9,2023-01-16 15:00:00,268.1,Educação,Transferência Bancária,281.50500000000005,True
377,233,2023-01-16 16:00:00,523.1,Educação,Cartão de Crédito,549.255,True
378,99,2023-01-16 17:00:00,724.99,Educação,Cartão de Crédito,761.2395,True
379,659,2023-01-16 18:00:00,182.42,Entretenimento,Transferência Bancária,191.541,True
380,816,2023-01-16 19:00:00,551.41,Alimentação,Dinheiro,578.9805,True
381,208,2023-01-16 20:00:00,717.32,Alimentação,Cartão de Débito,753.186,True
382,131,2023-01-16 21:00:00,450.18,Saúde,Transferência Bancária,472.689,True
383,404,2023-01-16 22:00:00,36.81,Transporte,Dinheiro,38.6505,False
384,152,2023-01-16 23:00:00,454.78,Alimentação,Dinheiro,477.519,True
385,54,2023-01-17 00:00:00,303.48,Transporte,Dinheiro,318.65400000000005,True
386,120,2023-01-17 01:00:00,930.35,Alimentação,Cartão de Débito,976.8675000000001,True
387,673,2023-01-17 02:00:00,133.37,Alimentação,Cartão de Débito,140.0385,True
388,920,2023-01-17 03:00:00,655.95,Saúde,Cartão de Débito,688.7475000000001,True
389,628,2023-01-17 04:00:00,62.19,Educação,Transferência Bancária,65.2995,True
390,587,2023-01-17 05:00:00,451.71,Saúde,Transferência Bancária,474.2955,True
391,625,2023-01-17 06:00:00,558.44,Alimentação,Cartão de Débito,586.3620000000001,True
392,968,2023-01-17 07:00:00,304.98,Educação,Transferência Bancária,320.22900000000004,True
393,420,2023-01-17 08:00:00,460.52,Educação,Cartão de Débito,483.546,True
394,422,2023-01-17 09:00:00,171.92,Educação,Transferência Bancária,180.516,True
395,104,2023-01-17 10:00:00,311.08,Transporte,Dinheiro,326.634,True
396,852,2023-01-17 11:00:00,624.9,Alimentação,Cartão de Débito,656.145,True
397,254,2023-01-17 12:00:00,308.78,Entretenimento,Transferência Bancária,324.219,True
398,227,2023-01-17 13:00:00,900.75,Saúde,Dinheiro,945.7875,True
399,112,2023-01-17 14:00:00,632.12,Transporte,Dinheiro,663.726,True
400,510,2023-01-17 15:00:00,444.26,Saúde,Transferência Bancária,466.473,True
401,473,2023-01-17 16:00:00,48.37,Entretenimento,Dinheiro,50.7885,False
402,99,2023-01-17 17:00:00,504.55,Educação,Cartão de Crédito,529.7775,True
403,153,2023-01-17 18:00:00,767.13,Entretenimento,Cartão de Débito,805.4865,True
404,861,2023-01-17 19:00:00,272.9,Saúde,Cartão de Débito,286.545,True
405,914,2023-01-17 20:00:00,808.71,Entretenimento,Dinheiro,849.1455000000001,True
406,896,2023-01-17 21:00:00,259.29,Alimentação,Transferência Bancária,272.2545,True
407,878,2023-01-17 22:00:00,825.51,Entretenimento,Cartão de Crédito,866.7855000000001,True
408,338,2023-01-17 23:00:00,94.42,Alimentação,Transferência Bancária,99.141,True
409,706,2023-01-18 00:00:00,867.52,Entretenimento,Cartão de Débito,910.8960000000001,True
410,822,2023-01-18 01:00:00,504.19,Alimentação,Dinheiro,529.3995,True
411,163,2023-01-18 02:00:00,303.57,Alimentação,Cartão de Crédito,318.7485,True
412,720,2023-01-18 03:00:00,272.46,Entretenimento,Dinheiro,286.08299999999997,True
413,957,2023-01-18 04:00:00,437.69,Transporte,Cartão de Crédito,459.5745,True
414,681,2023-01-18 05:00:00,999.06,Educação,Dinheiro,1049.013,True
415,996,2023-01-18 06:00:00,228.12,Educação,Transferência Bancária,239.526,True
416,161,2023-01-18 07:00:00,112.18,Educação,Cartão de Débito,117.78900000000002,True
417,580,2023-01-18 08:00:00,589.18,Alimentação,Dinheiro,618.639,True
418,801,2023-01-18 09:00:00,493.66,Educação,Dinheiro,518.3430000000001,True
419,398,2023-01-18 10:00:00,528.95,Alimentação,Cartão de Crédito,555.3975,True
420,277,2023-01-18 11:00:00,670.27,Transporte,Transferência Bancária,703.7835,True
421,816,2023-01-18 12:00:00,274.47,Entretenimento,Transferência Bancária,288.19350000000003,True
422,916,2023-01-18 13:00:00,911.56,Entretenimento,Cartão de Crédito,957.138,True
423,504,2023-01-18 14:00:00,441.32,Alimentação,Transferência Bancária,463.386,True
424,896,2023-01-18 15:00:00,137.8,Alimentação,Cartão de Débito,144.69000000000003,True
425,392,2023-01-18 16:00:00,744.88,Transporte,Dinheiro,782.124,True
426,135,2023-01-18 17:00:00,646.67,Educação,Cartão de Crédito,679.0035,True
427,195,2023-01-18 18:00:00,322.59,Transporte,Transferência Bancária,338.7195,True
428,401,2023-01-18 19:00:00,625.3,Entretenimento,Cartão de Débito,656.5649999999999,True
429,640,2023-01-18 20:00:00,227.66,Entretenimento,Cartão de Débito,239.043,True
430,33,2023-01-18 21:00:00,450.39,Educação,Transferência Bancária,472.9095,True
431,688,2023-01-18 22:00:00,900.42,Entretenimento,Transferência Bancária,945.441,True
432,460,2023-01-18 23:00:00,142.2,Alimentação,Cartão de Crédito,149.31,True
433,955,2023-01-19 00:00:00,392.83,Entretenimento,Transferência Bancária,412.4715,True
434,883,2023-01-19 01:00:00,822.93,Saúde,Cartão de Crédito,864.0765,True
435,470,2023-01-19 02:00:00,969.8,Educação,Dinheiro,1018.29,True
436,375,2023-01-19 03:00:00,459.39,Educação,Cartão de Débito,482.3595,True
437,22,2023-01-19 04:00:00,511.93,Educação,Cartão de Crédito,537.5265,True
438,750,2023-01-19 05:00:00,576.45,Saúde,Cartão de Débito,605.2725,True
439,670,2023-01-19 06:00:00,933.02,Transporte,Dinheiro,979.671,True
440,38,2023-01-19 07:00:00,859.62,Alimentação,Transferência Bancária,902.601,True
441,230,2023-01-19 08:00:00,178.9,Educação,Cartão de Crédito,187.84500000000003,True
442,365,2023-01-19 09:00:00,442.39,Entretenimento,Transferência Bancária,464.5095,True
443,563,2023-01-19 10:00:00,469.36,Alimentação,Cartão de Débito,492.82800000000003,True
444,438,2023-01-19 11:00:00,791.21,Entretenimento,Cartão de Crédito,830.7705000000001,True
445,776,2023-01-19 12:00:00,606.86,Alimentação,Dinheiro,637.2030000000001,True
446,283,2023-01-19 13:00:00,657.68,Alimentação,Dinheiro,690.564,True
447,27,2023-01-19 14:00:00,998.22,Entretenimento,Transferência Bancária,1048.131,True
448,226,2023-01-19 15:00:00,84.21,Entretenimento,Dinheiro,88.4205,True
449,277,2023-01-19 16:00:00,230.78,Alimentação,Dinheiro,242.31900000000002,True
450,798,2023-01-19 17:00:00,413.82,Educação,Transferência Bancária,434.511,True
451,609,2023-01-19 18:00:00,354.3,Entretenimento,Transferência Bancária,372.01500000000004,True
452,284,2023-01-19 19:00:00,31.43,Saúde,Cartão de Crédito,33.0015,False
453,879,2023-01-19 20:00:00,100.86,Saúde,Cartão de Crédito,105.903,True
454,960,2023-01-19 21:00:00,684.14,Alimentação,Transferência Bancária,718.347,True
455,481,2023-01-19 22:00:00,880.53,Transporte,Cartão de Débito,924.5565,True
456,453,2023-01-19 23:00:00,519.08,Alimentação,Cartão de Débito,545.0340000000001,True
457,829,2023-01-20 00:00:00,543.8,Alimentação,Cartão de Crédito,570.99,True
458,816,2023-01-20 01:00:00,262.54,Educação,Cartão de Crédito,275.66700000000003,True
459,659,2023-01-20 02:00:00,770.2,Educação,Transferência Bancária,808.71,True
460,516,2023-01-20 03:00:00,754.28,Transporte,Cartão de Débito,791.994,True
461,547,2023-01-20 04:00:00,592.48,Transporte,Transferência Bancária,622.104,True
462,192,2023-01-20 05:00:00,220.54,Transporte,Cartão de Crédito,231.567,True
463,49,2023-01-20 06:00:00,106.05,Transporte,Dinheiro,111.3525,True
464,512,2023-01-20 07:00:00,73.6,Transporte,Dinheiro,77.28,True
465,17,2023-01-20 08:00:00,596.77,Alimentação,Dinheiro,626.6085,True
466,172,2023-01-20 09:00:00,826.78,Alimentação,Transferência Bancária,868.119,True
467,220,2023-01-20 10:00:00,859.75,Saúde,Cartão de Débito,902.7375000000001,True
468,158,2023-01-20 11:00:00,468.99,Saúde,Cartão de Crédito,492.4395,True
469,477,2023-01-20 12:00:00,786.43,Entretenimento,Cartão de Débito,825.7515,True
470,46,2023-01-20 13:00:00,947.41,Alimentação,Cartão de Débito,994.7805,True
471,373,2023-01-20 14:00:00,282.42,Transporte,Cartão de Crédito,296.54100000000005,True
472,518,2023-01-20 15:00:00,403.98,Entretenimento,Cartão de Débito,424.17900000000003,True
473,99,2023-01-20 16:00:00,932.16,Educação,Dinheiro,978.768,True
474,892,2023-01-20 17:00:00,344.85,Alimentação,Cartão de Crédito,362.09250000000003,True
475,745,2023-01-20 18:00:00,914.74,Saúde,Dinheiro,960.4770000000001,True
476,37,2023-01-20 19:00:00,981.23,Alimentação,Transferência Bancária,1030.2915,True
477,280,2023-01-20 20:00:00,665.19,Alimentação,Dinheiro,698.4495000000001,True
478,349,2023-01-20 21:00:00,818.72,Alimentação,Transferência Bancária,859.6560000000001,True
479,497,2023-01-20 22:00:00,752.05,Alimentação,Transferência Bancária,789.6525,True
480,302,2023-01-20 23:00:00,702.54,Educação,Cartão de Crédito,737.667,True
481,181,2023-01-21 00:00:00,313.86,Saúde,Dinheiro,329.55300000000005,True
482,607,2023-01-21 01:00:00,66.52,Alimentação,Dinheiro,69.846,True
483,99,2023-01-21 02:00:00,349.62,Educação,Dinheiro,367.101,True
484,700,2023-01-21 03:00:00,670.27,Entretenimento,Cartão de Crédito,703.7835,True
485,993,2023-01-21 04:00:00,111.5,Alimentação,Transferência Bancária,117.075,True
486,116,2023-01-21 05:00:00,21.8,Educação,Transferência Bancária,22.89,False
487,191,2023-01-21 06:00:00,148.3,Transporte,Transferência Bancária,155.71500000000003,True
488,253,2023-01-21 07:00:00,718.58,Entretenimento,Cartão de Crédito,754.5090000000001,True
489,981,2023-01-21 08:00:00,973.07,Saúde,Cartão de Crédito,1021.7235000000001,True
490,928,2023-01-21 09:00:00,983.23,Alimentação,Cartão de Débito,1032.3915,True
491,983,2023-01-21 10:00:00,499.04,Alimentação,Dinheiro,523.9920000000001,True
492,161,2023-01-21 11:00:00,870.66,Educação,Transferência Bancária,914.193,True
493,256,2023-01-21 12:00:00,739.46,Saúde,Cartão de Débito,776.4330000000001,True
494,323,2023-01-21 13:00:00,506.03,Transporte,Cartão de Débito,531.3315,True
495,128,2023-01-21 14:00:00,577.03,Entretenimento,Dinheiro,605.8815,True
496,18,2023-01-21 15:00:00,145.85,Saúde,Cartão de Crédito,153.1425,True
497,793,2023-01-21 16:00:00,938.28,Alimentação,Cartão de Débito,985.194,True
498,735,2023-01-21 17:00:00,358.41,Educação,Cartão de Crédito,376.33050000000003,True
499,566,2023-01-21 18:00:00,451.69,Transporte,Cartão de Crédito,474.27450000000005,True
500,570,2023-01-21 19:00:00,674.94,Educação,Dinheiro,708.6870000000001,True
501,323,2023-01-21 20:00:00,340.56,Entretenimento,Cartão de Débito,357.588,True
502,872,2023-01-21 21:00:00,261.72,Saúde,Transferência Bancária,274.80600000000004,True
503,686,2023-01-21 22:00:00,634.74,Educação,Cartão de Débito,666.4770000000001,True
504,792,2023-01-21 23:00:00,34.73,Educação,Transferência Bancária,36.466499999999996,False
505,626,2023-01-22 00:00:00,723.52,Alimentação,Transferência Bancária,759.696,True
506,288,2023-01-22 01:00:00,518.88,Educação,Cartão de Crédito,544.8240000000001,True
507,943,2023-01-22 02:00:00,609.7,Transporte,Transferência Bancária,640.1850000000001,True
508,854,2023-01-22 03:00:00,635.56,Saúde,Dinheiro,667.338,True
509,663,2023-01-22 04:00:00,531.78,Entretenimento,Cartão de Débito,558.369,True
510,962,2023-01-22 05:00:00,586.71,Educação,Cartão de Crédito,616.0455000000001,True
511,639,2023-01-22 06:00:00,686.95,Transporte,Cartão de Crédito,721.2975000000001,True
512,155,2023-01-22 07:00:00,755.59,Entretenimento,Transferência Bancária,793.3695,True
513,490,2023-01-22 08:00:00,730.18,Transporte,Cartão de Crédito,766.689,True
514,386,2023-01-22 09:00:00,870.92,Educação,Dinheiro,914.466,True
515,986,2023-01-22 10:00:00,197.55,Educação,Dinheiro,207.4275,True
516,785,2023-01-22 11:00:00,407.14,Saúde,Cartão de Crédito,427.497,True
517,104,2023-01-22 12:00:00,948.32,Alimentação,Cartão de Crédito,995.7360000000001,True
518,929,2023-01-22 13:00:00,402.62,Transporte,Dinheiro,422.75100000000003,True
519,393,2023-01-22 14:00:00,133.62,Alimentação,Transferência Bancária,140.30100000000002,True
520,811,2023-01-22 15:00:00,530.19,Alimentação,Cartão de Crédito,556.6995000000001,True
521,246,2023-01-22 16:00:00,118.4,Entretenimento,Transferência Bancária,124.32000000000001,True
522,176,2023-01-22 17:00:00,210.82,Entretenimento,Cartão de Crédito,221.361,True
523,39,2023-01-22 18:00:00,998.34,Transporte,Dinheiro,1048.257,True
524,477,2023-01-22 19:00:00,545.95,Alimentação,Cartão de Crédito,573.2475000000001,True
525,682,2023-01-22 20:00:00,291.22,Saúde,Cartão de Crédito,305.78100000000006,True
526,759,2023-01-22 21:00:00,994.83,Alimentação,Cartão de Crédito,1044.5715,True
527,538,2023-01-22 22:00:00,966.89,Entretenimento,Dinheiro,1015.2345,True
528,867,2023-01-22 23:00:00,446.33,Alimentação,Dinheiro,468.6465,True
529,818,2023-01-23 00:00:00,267.8,Educação,Dinheiro,281.19,True
530,921,2023-01-23 01:00:00,840.02,Educação,Cartão de Débito,882.0210000000001,True
531,408,2023-01-23 02:00:00,718.46,Saúde,Cartão de Débito,754.383,True
532,525,2023-01-23 03:00:00,690.07,Transporte,Cartão de Débito,724.5735000000001,True
533,828,2023-01-23 04:00:00,894.18,Alimentação,Cartão de Débito,938.889,True
534,506,2023-01-23 05:00:00,692.52,Educação,Dinheiro,727.146,True
535,903,2023-01-23 06:00:00,290.96,Transporte,Cartão de Crédito,305.508,True
536,825,2023-01-23 07:00:00,696.92,Educação,Dinheiro,731.766,True
537,36,2023-01-23 08:00:00,312.76,Transporte,Cartão de Débito,328.398,True
538,685,2023-01-23 09:00:00,761.65,Transporte,Transferência Bancária,799.7325,True
539,20,2023-01-23 10:00:00,623.55,Educação,Transferência Bancária,654.7275,True
540,321,2023-01-23 11:00:00,86.64,Entretenimento,Dinheiro,90.97200000000001,True
541,776,2023-01-23 12:00:00,517.71,Transporte,Cartão de Crédito,543.5955,True
542,512,2023-01-23 13:00:00,349.87,Alimentação,Cartão de Débito,367.36350000000004,True
543,400,2023-01-23 14:00:00,335.28,Educação,Cartão de Crédito,352.044,True
544,654,2023-01-23 15:00:00,606.23,Entretenimento,Cartão de Crédito,636.5415,True
545,972,2023-01-23 16:00:00,329.1,Educação,Cartão de Crédito,345.55500000000006,True
546,883,2023-01-23 17:00:00,779.12,Saúde,Cartão de Débito,818.076,True
547,471,2023-01-23 18:00:00,80.08,Alimentação,Dinheiro,84.084,True
548,143,2023-01-23 19:00:00,663.78,Saúde,Cartão de Débito,696.969,True
549,92,2023-01-23 20:00:00,811.1,Transporte,Cartão de Débito,851.6550000000001,True
550,354,2023-01-23 21:00:00,676.1,Transporte,Dinheiro,709.9050000000001,True
